aerialway,0
aeroway,0
amenity,0
barrier,0
boundary,0
building,0
craft,0
emergency,0
geological,0
healthcare,0
highway,0
historic,0
landuse,0
leisure,0
man_made,0
military,0
natural,0
office,0
place,0
power,0
public Transport,0
railway,0
route,0
shop,0
sport,0
telecom,0
tourism,0
water,0
waterway,0
addr:housenumber,0
restrictions,0
other,0
n,2
m,2
k_avg,2.0
intersection_count,0
streets_per_node_avg,1.0
streets_per_node_counts_argmin,0
streets_per_node_counts_min,0.0
streets_per_node_counts_argmax,1
streets_per_node_counts_max,2.0
streets_per_node_proportion_argmin,0
streets_per_node_proportion_min,0.0
streets_per_node_proportion_argmax,1
streets_per_node_proportion_max,1.0
edge_length_total,16100.71
edge_length_avg,8050.355
street_length_total,8050.355
street_length_avg,8050.355
street_segments_count,1
node_density_km,2.0
intersection_density_km,0.0
edge_density_km,16100.71
street_density_km,8050.355
circuity_avg,1.000000036541171
self_loop_proportion,0.0
clean_intersection_count,
clean_intersection_density_km,
