aerialway,0
aeroway,0
amenity,0
barrier,0
boundary,3
building,0
craft,0
emergency,0
geological,0
healthcare,0
highway,7
historic,0
landuse,1
leisure,0
man_made,0
military,0
natural,0
office,0
place,0
power,97
public Transport,0
railway,0
route,0
shop,0
sport,0
telecom,0
tourism,0
water,0
waterway,39
addr:housenumber,0
restrictions,0
other,0
n,96
m,130
k_avg,2.7083333333333335
intersection_count,17
streets_per_node_avg,1.3541666666666667
streets_per_node_counts_argmin,2
streets_per_node_counts_min,0.0
streets_per_node_counts_argmax,1
streets_per_node_counts_max,77.0
streets_per_node_proportion_argmin,2
streets_per_node_proportion_min,0.0
streets_per_node_proportion_argmax,1
streets_per_node_proportion_max,0.8020833333333334
edge_length_total,108616.16
edge_length_avg,835.5089230769231
street_length_total,54308.08
street_length_avg,835.5089230769231
street_segments_count,65
node_density_km,96.0
intersection_density_km,17.0
edge_density_km,108616.16
street_density_km,54308.08
circuity_avg,1.6417660739585966
self_loop_proportion,0.015384615384615385
clean_intersection_count,
clean_intersection_density_km,
