aerialway,0
aeroway,0
amenity,3
barrier,12
boundary,0
building,0
craft,0
emergency,0
geological,0
healthcare,0
highway,94
historic,3
landuse,4
leisure,1
man_made,1
military,0
natural,12
office,0
place,1
power,0
public Transport,0
railway,0
route,0
shop,0
sport,0
telecom,0
tourism,2
water,0
waterway,0
addr:housenumber,0
restrictions,0
other,0
n,136
m,328
k_avg,4.823529411764706
intersection_count,99
streets_per_node_avg,2.411764705882353
streets_per_node_counts_argmin,2
streets_per_node_counts_min,6.0
streets_per_node_counts_argmax,3
streets_per_node_counts_max,83.0
streets_per_node_proportion_argmin,2
streets_per_node_proportion_min,0.04411764705882353
streets_per_node_proportion_argmax,3
streets_per_node_proportion_max,0.6102941176470589
edge_length_total,82605.03000000007
edge_length_avg,251.8446036585368
street_length_total,41302.515
street_length_avg,251.84460365853658
street_segments_count,164
node_density_km,136.0
intersection_density_km,99.0
edge_density_km,82605.03000000007
street_density_km,41302.515
circuity_avg,1.1090592634053253
self_loop_proportion,0.006097560975609756
clean_intersection_count,
clean_intersection_density_km,
