aerialway,0
aeroway,0
amenity,0
barrier,12
boundary,0
building,13
craft,0
emergency,0
geological,0
healthcare,0
highway,95
historic,0
landuse,6
leisure,0
man_made,2
military,0
natural,12
office,0
place,1
power,21
public Transport,0
railway,14
route,0
shop,0
sport,0
telecom,0
tourism,0
water,1
waterway,9
addr:housenumber,4
restrictions,0
other,0
n,193
m,535
k_avg,5.544041450777202
intersection_count,143
streets_per_node_avg,2.94300518134715
streets_per_node_counts_argmin,7
streets_per_node_counts_min,0.0
streets_per_node_counts_argmax,4
streets_per_node_counts_max,74.0
streets_per_node_proportion_argmin,7
streets_per_node_proportion_min,0.0
streets_per_node_proportion_argmax,4
streets_per_node_proportion_max,0.38341968911917096
edge_length_total,117930.27699999991
edge_length_avg,220.43042429906527
street_length_total,60996.03900000001
street_length_avg,214.02118947368425
street_segments_count,285
node_density_km,193.0
intersection_density_km,143.0
edge_density_km,117930.27699999991
street_density_km,60996.03900000001
circuity_avg,1.5263448308561243
self_loop_proportion,0.0
clean_intersection_count,
clean_intersection_density_km,
