aerialway,0
aeroway,0
amenity,1
barrier,10
boundary,0
building,143
craft,0
emergency,0
geological,0
healthcare,0
highway,26
historic,0
landuse,2
leisure,0
man_made,83
military,0
natural,2
office,0
place,1
power,37
public Transport,0
railway,70
route,0
shop,0
sport,0
telecom,0
tourism,0
water,0
waterway,1
addr:housenumber,1
restrictions,0
other,0
n,185
m,560
k_avg,6.054054054054054
intersection_count,157
streets_per_node_avg,3.016216216216216
streets_per_node_counts_argmin,0
streets_per_node_counts_min,1.0
streets_per_node_counts_argmax,3
streets_per_node_counts_max,81.0
streets_per_node_proportion_argmin,0
streets_per_node_proportion_min,0.005405405405405406
streets_per_node_proportion_argmax,3
streets_per_node_proportion_max,0.43783783783783786
edge_length_total,85679.76799999998
edge_length_avg,152.99958571428567
street_length_total,42839.88400000003
street_length_avg,152.99958571428581
street_segments_count,280
node_density_km,185.0
intersection_density_km,157.0
edge_density_km,85679.76799999998
street_density_km,42839.88400000003
circuity_avg,1.0828731626336234
self_loop_proportion,0.007142857142857143
clean_intersection_count,
clean_intersection_density_km,
