aerialway,0
aeroway,0
amenity,2
barrier,14
boundary,0
building,60
craft,0
emergency,0
geological,0
healthcare,0
highway,67
historic,0
landuse,5
leisure,0
man_made,29
military,0
natural,2
office,1
place,1
power,0
public Transport,0
railway,24
route,0
shop,0
sport,0
telecom,0
tourism,0
water,1
waterway,2
addr:housenumber,8
restrictions,0
other,0
n,236
m,836
k_avg,7.084745762711864
intersection_count,183
streets_per_node_avg,3.542372881355932
streets_per_node_counts_argmin,5
streets_per_node_counts_min,0.0
streets_per_node_counts_argmax,3
streets_per_node_counts_max,81.0
streets_per_node_proportion_argmin,5
streets_per_node_proportion_min,0.0
streets_per_node_proportion_argmax,3
streets_per_node_proportion_max,0.3432203389830508
edge_length_total,123182.42599999988
edge_length_avg,147.34739952153095
street_length_total,61591.21299999999
street_length_avg,147.3473995215311
street_segments_count,418
node_density_km,236.0
intersection_density_km,183.0
edge_density_km,123182.42599999988
street_density_km,61591.21299999999
circuity_avg,1.124132753650307
self_loop_proportion,0.004784688995215311
clean_intersection_count,
clean_intersection_density_km,
