aerialway,0
aeroway,0
amenity,45
barrier,22
boundary,0
building,49
craft,0
emergency,0
geological,0
healthcare,0
highway,84
historic,0
landuse,8
leisure,1
man_made,1
military,1
natural,10
office,0
place,0
power,0
public Transport,0
railway,35
route,0
shop,0
sport,0
telecom,0
tourism,3
water,0
waterway,1
addr:housenumber,8
restrictions,0
other,0
n,249
m,667
k_avg,5.357429718875502
intersection_count,157
streets_per_node_avg,2.746987951807229
streets_per_node_counts_argmin,7
streets_per_node_counts_min,0.0
streets_per_node_counts_argmax,4
streets_per_node_counts_max,65.0
streets_per_node_proportion_argmin,7
streets_per_node_proportion_min,0.0
streets_per_node_proportion_argmax,4
streets_per_node_proportion_max,0.26104417670682734
edge_length_total,95806.76299999985
edge_length_avg,143.6383253373311
street_length_total,49825.41300000005
street_length_avg,145.6883421052633
street_segments_count,342
node_density_km,249.0
intersection_density_km,157.0
edge_density_km,95806.76299999985
street_density_km,49825.41300000005
circuity_avg,1.1079023543716946
self_loop_proportion,0.0
clean_intersection_count,
clean_intersection_density_km,
