aerialway,0
aeroway,0
amenity,8
barrier,0
boundary,0
building,7
craft,0
emergency,0
geological,0
healthcare,0
highway,30
historic,0
landuse,1
leisure,1
man_made,1
military,0
natural,4
office,0
place,0
power,0
public Transport,0
railway,0
route,0
shop,0
sport,1
telecom,0
tourism,2
water,0
waterway,7
addr:housenumber,3
restrictions,0
other,0
n,78
m,275
k_avg,7.051282051282051
intersection_count,57
streets_per_node_avg,3.5641025641025643
streets_per_node_counts_argmin,5
streets_per_node_counts_min,0.0
streets_per_node_counts_argmax,3
streets_per_node_counts_max,19.0
streets_per_node_proportion_argmin,5
streets_per_node_proportion_min,0.0
streets_per_node_proportion_argmax,3
streets_per_node_proportion_max,0.24358974358974358
edge_length_total,27622.991999999973
edge_length_avg,100.44724363636354
street_length_total,14003.848999999991
street_length_avg,100.7471151079136
street_segments_count,139
node_density_km,78.0
intersection_density_km,57.0
edge_density_km,27622.991999999973
street_density_km,14003.848999999991
circuity_avg,1.114491400322434
self_loop_proportion,0.007272727272727273
clean_intersection_count,
clean_intersection_density_km,
