aerialway,0
aeroway,0
amenity,10
barrier,11
boundary,0
building,33
craft,0
emergency,0
geological,0
healthcare,0
highway,154
historic,1
landuse,7
leisure,1
man_made,10
military,0
natural,17
office,0
place,1
power,0
public Transport,0
railway,145
route,0
shop,1
sport,0
telecom,0
tourism,0
water,0
waterway,20
addr:housenumber,7
restrictions,0
other,0
n,350
m,879
k_avg,5.022857142857143
intersection_count,255
streets_per_node_avg,2.6857142857142855
streets_per_node_counts_argmin,8
streets_per_node_counts_min,1.0
streets_per_node_counts_argmax,3
streets_per_node_counts_max,128.0
streets_per_node_proportion_argmin,8
streets_per_node_proportion_min,0.002857142857142857
streets_per_node_proportion_argmax,3
streets_per_node_proportion_max,0.3657142857142857
edge_length_total,216395.453
edge_length_avg,246.18367804323094
street_length_total,113102.35900000013
street_length_avg,240.64331702127686
street_segments_count,470
node_density_km,350.0
intersection_density_km,255.0
edge_density_km,216395.453
street_density_km,113102.35900000013
circuity_avg,1.1740093300779384
self_loop_proportion,0.009101251422070534
clean_intersection_count,
clean_intersection_density_km,
