aerialway,0
aeroway,0
amenity,86
barrier,64
boundary,0
building,1122
craft,1
emergency,2
geological,0
healthcare,8
highway,505
historic,0
landuse,24
leisure,36
man_made,1
military,0
natural,23
office,5
place,2
power,21
public Transport,0
railway,69
route,0
shop,53
sport,19
telecom,0
tourism,0
water,0
waterway,3
addr:housenumber,777
restrictions,0
other,0
n,2333
m,7617
k_avg,6.529789969995714
intersection_count,1952
streets_per_node_avg,3.3090441491641664
streets_per_node_counts_argmin,7
streets_per_node_counts_min,2.0
streets_per_node_counts_argmax,4
streets_per_node_counts_max,1490.0
streets_per_node_proportion_argmin,7
streets_per_node_proportion_min,0.0008572653236176596
streets_per_node_proportion_argmax,4
streets_per_node_proportion_max,0.6386626660951564
edge_length_total,248901.92499999952
edge_length_avg,32.677159642903966
street_length_total,131437.791
street_length_avg,34.04242191142191
street_segments_count,3861
node_density_km,2333.0
intersection_density_km,1952.0
edge_density_km,248901.92499999952
street_density_km,131437.791
circuity_avg,1.2444879996984644
self_loop_proportion,0.0023631350925561244
clean_intersection_count,
clean_intersection_density_km,
