aerialway,0
aeroway,0
amenity,54
barrier,26
boundary,0
building,806
craft,1
emergency,2
geological,0
healthcare,6
highway,522
historic,0
landuse,26
leisure,28
man_made,3
military,0
natural,10
office,1
place,4
power,4
public Transport,0
railway,102
route,0
shop,19
sport,11
telecom,0
tourism,10
water,0
waterway,1
addr:housenumber,799
restrictions,0
other,0
n,1535
m,4473
k_avg,5.828013029315961
intersection_count,1200
streets_per_node_avg,3.028013029315961
streets_per_node_counts_argmin,9
streets_per_node_counts_min,0.0
streets_per_node_counts_argmax,4
streets_per_node_counts_max,816.0
streets_per_node_proportion_argmin,9
streets_per_node_proportion_min,0.0
streets_per_node_proportion_argmax,4
streets_per_node_proportion_max,0.5315960912052117
edge_length_total,244789.49900000083
edge_length_avg,54.72602257992417
street_length_total,131218.55000000005
street_length_avg,56.46237091222033
street_segments_count,2324
node_density_km,1535.0
intersection_density_km,1200.0
edge_density_km,244789.49900000083
street_density_km,131218.55000000005
circuity_avg,1.6173474330556514
self_loop_proportion,0.004024144869215292
clean_intersection_count,
clean_intersection_density_km,
