aerialway,0
aeroway,0
amenity,1
barrier,0
boundary,1
building,166
craft,0
emergency,32
geological,0
healthcare,0
highway,33
historic,0
landuse,35
leisure,1
man_made,0
military,0
natural,15
office,0
place,1
power,21
public Transport,0
railway,0
route,0
shop,0
sport,0
telecom,0
tourism,0
water,0
waterway,6
addr:housenumber,118
restrictions,0
other,0
n,235
m,652
k_avg,5.548936170212766
intersection_count,162
streets_per_node_avg,2.774468085106383
streets_per_node_counts_argmin,5
streets_per_node_counts_min,0.0
streets_per_node_counts_argmax,4
streets_per_node_counts_max,127.0
streets_per_node_proportion_argmin,5
streets_per_node_proportion_min,0.0
streets_per_node_proportion_argmax,4
streets_per_node_proportion_max,0.5404255319148936
edge_length_total,93327.7040000001
edge_length_avg,143.14065030674863
street_length_total,46663.85199999996
street_length_avg,143.14065030674834
street_segments_count,326
node_density_km,235.0
intersection_density_km,162.0
edge_density_km,93327.7040000001
street_density_km,46663.85199999996
circuity_avg,1.453520171317721
self_loop_proportion,0.0
clean_intersection_count,
clean_intersection_density_km,
