aerialway,0
aeroway,0
amenity,5
barrier,16
boundary,0
building,47
craft,0
emergency,0
geological,0
healthcare,0
highway,184
historic,0
landuse,14
leisure,0
man_made,6
military,0
natural,2
office,0
place,1
power,0
public Transport,0
railway,1
route,0
shop,1
sport,0
telecom,0
tourism,0
water,2
waterway,28
addr:housenumber,13
restrictions,0
other,0
n,276
m,702
k_avg,5.086956521739131
intersection_count,198
streets_per_node_avg,2.782608695652174
streets_per_node_counts_argmin,2
streets_per_node_counts_min,6.0
streets_per_node_counts_argmax,3
streets_per_node_counts_max,93.0
streets_per_node_proportion_argmin,2
streets_per_node_proportion_min,0.021739130434782608
streets_per_node_proportion_argmax,3
streets_per_node_proportion_max,0.33695652173913043
edge_length_total,149396.80399999977
edge_length_avg,212.8159601139598
street_length_total,75647.15
street_length_avg,196.9977864583333
street_segments_count,384
node_density_km,276.0
intersection_density_km,198.0
edge_density_km,149396.80399999977
street_density_km,75647.15
circuity_avg,1.2932305534598942
self_loop_proportion,0.002849002849002849
clean_intersection_count,
clean_intersection_density_km,
