aerialway,0
aeroway,0
amenity,176
barrier,188
boundary,0
building,1768
craft,6
emergency,10
geological,0
healthcare,10
highway,794
historic,11
landuse,37
leisure,60
man_made,15
military,1
natural,67
office,21
place,1
power,3
public Transport,0
railway,160
route,0
shop,99
sport,23
telecom,0
tourism,5
water,0
waterway,13
addr:housenumber,1301
restrictions,0
other,0
n,4118
m,13834
k_avg,6.718795531811559
intersection_count,3544
streets_per_node_avg,3.442447790189412
streets_per_node_counts_argmin,7
streets_per_node_counts_min,3.0
streets_per_node_counts_argmax,4
streets_per_node_counts_max,2672.0
streets_per_node_proportion_argmin,7
streets_per_node_proportion_min,0.0007285089849441476
streets_per_node_proportion_argmax,4
streets_per_node_proportion_max,0.6488586692569208
edge_length_total,338055.91600000334
edge_length_avg,24.436599392800588
street_length_total,179675.48500000045
street_length_avg,25.334952763677446
street_segments_count,7092
node_density_km,4118.0
intersection_density_km,3544.0
edge_density_km,338055.91600000334
street_density_km,179675.48500000045
circuity_avg,1.280614510085919
self_loop_proportion,0.005059997108573081
clean_intersection_count,
clean_intersection_density_km,
