aerialway,0
aeroway,0
amenity,0
barrier,1
boundary,0
building,51
craft,0
emergency,0
geological,0
healthcare,0
highway,40
historic,0
landuse,40
leisure,0
man_made,1
military,0
natural,0
office,0
place,0
power,746
public Transport,0
railway,0
route,0
shop,0
sport,0
telecom,0
tourism,0
water,0
waterway,75
addr:housenumber,33
restrictions,0
other,0
n,169
m,248
k_avg,2.93491124260355
intersection_count,47
streets_per_node_avg,1.5384615384615385
streets_per_node_counts_argmin,2
streets_per_node_counts_min,1.0
streets_per_node_counts_argmax,1
streets_per_node_counts_max,109.0
streets_per_node_proportion_argmin,2
streets_per_node_proportion_min,0.005917159763313609
streets_per_node_proportion_argmax,1
streets_per_node_proportion_max,0.6449704142011834
edge_length_total,72222.85200000007
edge_length_avg,291.2211774193551
street_length_total,40142.10100000001
street_length_avg,308.7853923076924
street_segments_count,130
node_density_km,169.0
intersection_density_km,47.0
edge_density_km,72222.85200000007
street_density_km,40142.10100000001
circuity_avg,1.1346931117441625
self_loop_proportion,0.008064516129032258
clean_intersection_count,
clean_intersection_density_km,
