aerialway,0
aeroway,0
amenity,140
barrier,14
boundary,0
building,462
craft,0
emergency,1
geological,0
healthcare,3
highway,352
historic,0
landuse,19
leisure,12
man_made,2
military,0
natural,15
office,0
place,1
power,2
public Transport,0
railway,0
route,0
shop,20
sport,2
telecom,0
tourism,1
water,1
waterway,6
addr:housenumber,478
restrictions,0
other,0
n,958
m,2401
k_avg,5.012526096033403
intersection_count,664
streets_per_node_avg,2.536534446764092
streets_per_node_counts_argmin,5
streets_per_node_counts_min,4.0
streets_per_node_counts_argmax,4
streets_per_node_counts_max,341.0
streets_per_node_proportion_argmin,5
streets_per_node_proportion_min,0.0041753653444676405
streets_per_node_proportion_argmax,4
streets_per_node_proportion_max,0.3559498956158664
edge_length_total,164392.33399999974
edge_length_avg,68.46827738442305
street_length_total,82579.0189999999
street_length_avg,68.02225617792413
street_segments_count,1214
node_density_km,958.0
intersection_density_km,664.0
edge_density_km,164392.33399999974
street_density_km,82579.0189999999
circuity_avg,1.4121896065607242
self_loop_proportion,0.009162848812994586
clean_intersection_count,
clean_intersection_density_km,
