aerialway,0
aeroway,2
amenity,106
barrier,248
boundary,0
building,603
craft,0
emergency,6
geological,0
healthcare,3
highway,765
historic,1
landuse,111
leisure,24
man_made,8
military,0
natural,53
office,4
place,2
power,14
public Transport,0
railway,79
route,0
shop,20
sport,11
telecom,0
tourism,4
water,0
waterway,2
addr:housenumber,481
restrictions,0
other,0
n,2446
m,7988
k_avg,6.53147996729354
intersection_count,2025
streets_per_node_avg,3.340147179067866
streets_per_node_counts_argmin,11
streets_per_node_counts_min,0.0
streets_per_node_counts_argmax,4
streets_per_node_counts_max,989.0
streets_per_node_proportion_argmin,11
streets_per_node_proportion_min,0.0
streets_per_node_proportion_argmax,4
streets_per_node_proportion_max,0.4043336058871627
edge_length_total,293051.1799999986
edge_length_avg,36.68642714071089
street_length_total,154205.0810000006
street_length_avg,37.749101835985456
street_segments_count,4085
node_density_km,2446.0
intersection_density_km,2025.0
edge_density_km,293051.1799999986
street_density_km,154205.0810000006
circuity_avg,1.2033604850654789
self_loop_proportion,0.005007511266900351
clean_intersection_count,
clean_intersection_density_km,
