aerialway,0
aeroway,0
amenity,115
barrier,102
boundary,0
building,453
craft,4
emergency,7
geological,0
healthcare,16
highway,718
historic,9
landuse,52
leisure,21
man_made,17
military,0
natural,28
office,6
place,2
power,30
public Transport,0
railway,51
route,0
shop,53
sport,9
telecom,0
tourism,1
water,17
waterway,10
addr:housenumber,316
restrictions,0
other,0
n,1357
m,3545
k_avg,5.224760501105379
intersection_count,964
streets_per_node_avg,2.68828297715549
streets_per_node_counts_argmin,5
streets_per_node_counts_min,4.0
streets_per_node_counts_argmax,4
streets_per_node_counts_max,471.0
streets_per_node_proportion_argmin,5
streets_per_node_proportion_min,0.0029476787030213707
streets_per_node_proportion_argmax,4
streets_per_node_proportion_max,0.3470891672807664
edge_length_total,210460.16699999975
edge_length_avg,59.368171227080325
street_length_total,107599.42100000037
street_length_avg,58.95858684931527
street_segments_count,1825
node_density_km,1357.0
intersection_density_km,964.0
edge_density_km,210460.16699999975
street_density_km,107599.42100000037
circuity_avg,1.295215232632827
self_loop_proportion,0.006205923836389281
clean_intersection_count,
clean_intersection_density_km,
