aerialway,0
aeroway,0
amenity,0
barrier,0
boundary,3
building,7
craft,0
emergency,0
geological,0
healthcare,0
highway,8
historic,0
landuse,9
leisure,0
man_made,0
military,0
natural,1
office,0
place,0
power,0
public Transport,0
railway,0
route,0
shop,0
sport,0
telecom,0
tourism,0
water,1
waterway,50
addr:housenumber,6
restrictions,0
other,0
n,109
m,184
k_avg,3.376146788990826
intersection_count,38
streets_per_node_avg,1.688073394495413
streets_per_node_counts_argmin,2
streets_per_node_counts_min,2.0
streets_per_node_counts_argmax,1
streets_per_node_counts_max,67.0
streets_per_node_proportion_argmin,2
streets_per_node_proportion_min,0.01834862385321101
streets_per_node_proportion_argmax,1
streets_per_node_proportion_max,0.6146788990825688
edge_length_total,92969.44599999994
edge_length_avg,505.26872826086924
street_length_total,46484.722999999976
street_length_avg,505.2687282608693
street_segments_count,92
node_density_km,109.0
intersection_density_km,38.0
edge_density_km,92969.44599999994
street_density_km,46484.722999999976
circuity_avg,1.1239966515109392
self_loop_proportion,0.0
clean_intersection_count,
clean_intersection_density_km,
