aerialway,0
aeroway,0
amenity,7
barrier,6
boundary,0
building,77
craft,0
emergency,0
geological,0
healthcare,0
highway,49
historic,0
landuse,27
leisure,1
man_made,1
military,0
natural,20
office,0
place,0
power,92
public Transport,0
railway,0
route,0
shop,1
sport,1
telecom,0
tourism,0
water,0
waterway,9
addr:housenumber,72
restrictions,0
other,0
n,283
m,1056
k_avg,7.4628975265017665
intersection_count,246
streets_per_node_avg,3.7314487632508833
streets_per_node_counts_argmin,7
streets_per_node_counts_min,1.0
streets_per_node_counts_argmax,4
streets_per_node_counts_max,151.0
streets_per_node_proportion_argmin,7
streets_per_node_proportion_min,0.0035335689045936395
streets_per_node_proportion_argmax,4
streets_per_node_proportion_max,0.5335689045936396
edge_length_total,99348.40800000018
edge_length_avg,94.07993181818199
street_length_total,49674.20400000008
street_length_avg,94.07993181818196
street_segments_count,528
node_density_km,283.0
intersection_density_km,246.0
edge_density_km,99348.40800000018
street_density_km,49674.20400000008
circuity_avg,1.3554857719585112
self_loop_proportion,0.00946969696969697
clean_intersection_count,
clean_intersection_density_km,
