aerialway,0
aeroway,0
amenity,83
barrier,54
boundary,0
building,344
craft,0
emergency,10
geological,0
healthcare,2
highway,474
historic,1
landuse,29
leisure,17
man_made,20
military,0
natural,41
office,0
place,2
power,6
public Transport,0
railway,17
route,0
shop,7
sport,8
telecom,0
tourism,4
water,2
waterway,18
addr:housenumber,309
restrictions,0
other,0
n,1288
m,3805
k_avg,5.908385093167702
intersection_count,1011
streets_per_node_avg,3.001552795031056
streets_per_node_counts_argmin,7
streets_per_node_counts_min,1.0
streets_per_node_counts_argmax,4
streets_per_node_counts_max,598.0
streets_per_node_proportion_argmin,7
streets_per_node_proportion_min,0.0007763975155279503
streets_per_node_proportion_argmax,4
streets_per_node_proportion_max,0.4642857142857143
edge_length_total,216609.84499999898
edge_length_avg,56.92768593955295
street_length_total,110923.61400000013
street_length_avg,57.38417692705646
street_segments_count,1933
node_density_km,1288.0
intersection_density_km,1011.0
edge_density_km,216609.84499999898
street_density_km,110923.61400000013
circuity_avg,1.3369296161386093
self_loop_proportion,0.005781865965834429
clean_intersection_count,
clean_intersection_density_km,
