aerialway,0
aeroway,0
amenity,97
barrier,107
boundary,0
building,445
craft,1
emergency,11
geological,0
healthcare,0
highway,459
historic,3
landuse,73
leisure,22
man_made,14
military,1
natural,38
office,1
place,5
power,34
public Transport,0
railway,65
route,4
shop,32
sport,11
telecom,0
tourism,6
water,5
waterway,9
addr:housenumber,286
restrictions,0
other,0
n,1503
m,4204
k_avg,5.59414504324684
intersection_count,1110
streets_per_node_avg,2.9128409846972723
streets_per_node_counts_argmin,7
streets_per_node_counts_min,2.0
streets_per_node_counts_argmax,4
streets_per_node_counts_max,677.0
streets_per_node_proportion_argmin,7
streets_per_node_proportion_min,0.0013306719893546241
streets_per_node_proportion_argmax,4
streets_per_node_proportion_max,0.4504324683965403
edge_length_total,287073.79800000234
edge_length_avg,68.28587012369228
street_length_total,150048.5560000003
street_length_avg,68.54662220191882
street_segments_count,2189
node_density_km,1503.0
intersection_density_km,1110.0
edge_density_km,287073.79800000234
street_density_km,150048.5560000003
circuity_avg,1.2907244478836224
self_loop_proportion,0.004281636536631779
clean_intersection_count,
clean_intersection_density_km,
