aerialway,0
aeroway,1
amenity,17
barrier,35
boundary,0
building,224
craft,0
emergency,3
geological,0
healthcare,0
highway,198
historic,3
landuse,27
leisure,6
man_made,18
military,0
natural,17
office,1
place,3
power,24
public Transport,0
railway,95
route,4
shop,2
sport,1
telecom,0
tourism,1
water,3
waterway,15
addr:housenumber,119
restrictions,0
other,0
n,622
m,1854
k_avg,5.961414790996785
intersection_count,487
streets_per_node_avg,3.057877813504823
streets_per_node_counts_argmin,9
streets_per_node_counts_min,1.0
streets_per_node_counts_argmax,4
streets_per_node_counts_max,221.0
streets_per_node_proportion_argmin,9
streets_per_node_proportion_min,0.001607717041800643
streets_per_node_proportion_argmax,4
streets_per_node_proportion_max,0.3553054662379421
edge_length_total,127538.30299999953
edge_length_avg,68.79088619201701
street_length_total,65120.14800000011
street_length_avg,68.4754447949528
street_segments_count,951
node_density_km,622.0
intersection_density_km,487.0
edge_density_km,127538.30299999953
street_density_km,65120.14800000011
circuity_avg,1.185480500197278
self_loop_proportion,0.004314994606256742
clean_intersection_count,
clean_intersection_density_km,
