aerialway,0
aeroway,0
amenity,2
barrier,9
boundary,0
building,13
craft,0
emergency,0
geological,0
healthcare,0
highway,11
historic,0
landuse,1
leisure,0
man_made,3
military,0
natural,2
office,1
place,0
power,0
public Transport,0
railway,0
route,0
shop,0
sport,0
telecom,0
tourism,0
water,1
waterway,0
addr:housenumber,0
restrictions,0
other,0
n,57
m,238
k_avg,8.350877192982455
intersection_count,48
streets_per_node_avg,4.175438596491228
streets_per_node_counts_argmin,0
streets_per_node_counts_min,0.0
streets_per_node_counts_argmax,4
streets_per_node_counts_max,19.0
streets_per_node_proportion_argmin,0
streets_per_node_proportion_min,0.0
streets_per_node_proportion_argmax,4
streets_per_node_proportion_max,0.3333333333333333
edge_length_total,41050.67000000004
edge_length_avg,172.48180672268924
street_length_total,20525.335
street_length_avg,172.48180672268907
street_segments_count,119
node_density_km,57.0
intersection_density_km,48.0
edge_density_km,41050.67000000004
street_density_km,20525.335
circuity_avg,1.3591039193022056
self_loop_proportion,0.025210084033613446
clean_intersection_count,
clean_intersection_density_km,
