aerialway,0
aeroway,0
amenity,8
barrier,23
boundary,0
building,16
craft,0
emergency,0
geological,0
healthcare,1
highway,103
historic,4
landuse,6
leisure,1
man_made,1
military,0
natural,17
office,0
place,2
power,0
public Transport,0
railway,0
route,0
shop,0
sport,0
telecom,0
tourism,4
water,0
waterway,0
addr:housenumber,16
restrictions,0
other,0
n,289
m,1030
k_avg,7.1280276816609
intersection_count,226
streets_per_node_avg,3.56401384083045
streets_per_node_counts_argmin,7
streets_per_node_counts_min,0.0
streets_per_node_counts_argmax,3
streets_per_node_counts_max,84.0
streets_per_node_proportion_argmin,7
streets_per_node_proportion_min,0.0
streets_per_node_proportion_argmax,3
streets_per_node_proportion_max,0.2906574394463668
edge_length_total,83455.59599999973
edge_length_avg,81.02485048543663
street_length_total,41727.79799999998
street_length_avg,81.02485048543686
street_segments_count,515
node_density_km,289.0
intersection_density_km,226.0
edge_density_km,83455.59599999973
street_density_km,41727.79799999998
circuity_avg,1.102857505635407
self_loop_proportion,0.0
clean_intersection_count,
clean_intersection_density_km,
