aerialway,0
aeroway,0
amenity,0
barrier,11
boundary,0
building,38
craft,0
emergency,0
geological,0
healthcare,0
highway,100
historic,0
landuse,9
leisure,0
man_made,8
military,6
natural,16
office,0
place,0
power,61
public Transport,0
railway,44
route,0
shop,0
sport,0
telecom,0
tourism,0
water,1
waterway,8
addr:housenumber,5
restrictions,0
other,0
n,249
m,669
k_avg,5.373493975903615
intersection_count,189
streets_per_node_avg,2.78714859437751
streets_per_node_counts_argmin,5
streets_per_node_counts_min,1.0
streets_per_node_counts_argmax,3
streets_per_node_counts_max,97.0
streets_per_node_proportion_argmin,5
streets_per_node_proportion_min,0.004016064257028112
streets_per_node_proportion_argmax,3
streets_per_node_proportion_max,0.3895582329317269
edge_length_total,148384.5389999999
edge_length_avg,221.80050672645726
street_length_total,75882.36499999998
street_length_avg,218.681167146974
street_segments_count,347
node_density_km,249.0
intersection_density_km,189.0
edge_density_km,148384.5389999999
street_density_km,75882.36499999998
circuity_avg,1.3145779616050537
self_loop_proportion,0.005979073243647235
clean_intersection_count,
clean_intersection_density_km,
