aerialway,0
aeroway,1
amenity,0
barrier,0
boundary,1
building,9
craft,0
emergency,0
geological,0
healthcare,0
highway,8
historic,0
landuse,14
leisure,0
man_made,0
military,1
natural,2
office,0
place,0
power,0
public Transport,0
railway,0
route,0
shop,0
sport,0
telecom,0
tourism,0
water,0
waterway,67
addr:housenumber,8
restrictions,0
other,0
n,137
m,296
k_avg,4.321167883211679
intersection_count,76
streets_per_node_avg,2.145985401459854
streets_per_node_counts_argmin,0
streets_per_node_counts_min,0.0
streets_per_node_counts_argmax,1
streets_per_node_counts_max,61.0
streets_per_node_proportion_argmin,0
streets_per_node_proportion_min,0.0
streets_per_node_proportion_argmax,1
streets_per_node_proportion_max,0.44525547445255476
edge_length_total,110499.584
edge_length_avg,373.3094054054054
street_length_total,55249.79199999999
street_length_avg,373.3094054054053
street_segments_count,148
node_density_km,137.0
intersection_density_km,76.0
edge_density_km,110499.584
street_density_km,55249.79199999999
circuity_avg,1.522762647062258
self_loop_proportion,0.013513513513513514
clean_intersection_count,
clean_intersection_density_km,
