aerialway,0
aeroway,0
amenity,0
barrier,0
boundary,1
building,0
craft,0
emergency,0
geological,0
healthcare,0
highway,2
historic,1
landuse,7
leisure,0
man_made,2
military,0
natural,2
office,0
place,0
power,0
public Transport,0
railway,0
route,0
shop,0
sport,0
telecom,0
tourism,0
water,0
waterway,0
addr:housenumber,0
restrictions,0
other,0
n,24
m,64
k_avg,5.333333333333333
intersection_count,15
streets_per_node_avg,2.6666666666666665
streets_per_node_counts_argmin,0
streets_per_node_counts_min,0.0
streets_per_node_counts_argmax,4
streets_per_node_counts_max,12.0
streets_per_node_proportion_argmin,0
streets_per_node_proportion_min,0.0
streets_per_node_proportion_argmax,4
streets_per_node_proportion_max,0.5
edge_length_total,34806.66
edge_length_avg,543.8540625
street_length_total,17403.329999999998
street_length_avg,543.8540624999999
street_segments_count,32
node_density_km,24.0
intersection_density_km,15.0
edge_density_km,34806.66
street_density_km,17403.329999999998
circuity_avg,1.8659438066031366
self_loop_proportion,0.03125
clean_intersection_count,
clean_intersection_density_km,
