aerialway,0
aeroway,0
amenity,2
barrier,3
boundary,0
building,2
craft,0
emergency,0
geological,0
healthcare,0
highway,6
historic,0
landuse,6
leisure,0
man_made,8
military,0
natural,1
office,0
place,0
power,0
public Transport,0
railway,2
route,0
shop,0
sport,0
telecom,0
tourism,0
water,0
waterway,0
addr:housenumber,0
restrictions,0
other,0
n,119
m,632
k_avg,10.621848739495798
intersection_count,103
streets_per_node_avg,5.310924369747899
streets_per_node_counts_argmin,9
streets_per_node_counts_min,0.0
streets_per_node_counts_argmax,6
streets_per_node_counts_max,69.0
streets_per_node_proportion_argmin,9
streets_per_node_proportion_min,0.0
streets_per_node_proportion_argmax,6
streets_per_node_proportion_max,0.5798319327731093
edge_length_total,75412.82599999984
edge_length_avg,119.32409177215165
street_length_total,37706.41299999999
street_length_avg,119.32409177215187
street_segments_count,316
node_density_km,119.0
intersection_density_km,103.0
edge_density_km,75412.82599999984
street_density_km,37706.41299999999
circuity_avg,1.1359870908700938
self_loop_proportion,0.0031645569620253164
clean_intersection_count,
clean_intersection_density_km,
