aerialway,0
aeroway,1
amenity,3
barrier,0
boundary,0
building,2
craft,0
emergency,0
geological,0
healthcare,0
highway,2
historic,0
landuse,1
leisure,3
man_made,0
military,0
natural,2
office,0
place,0
power,0
public Transport,0
railway,1
route,0
shop,0
sport,3
telecom,0
tourism,0
water,0
waterway,0
addr:housenumber,0
restrictions,0
other,0
n,14
m,56
k_avg,8.0
intersection_count,10
streets_per_node_avg,4.0
streets_per_node_counts_argmin,2
streets_per_node_counts_min,0.0
streets_per_node_counts_argmax,4
streets_per_node_counts_max,4.0
streets_per_node_proportion_argmin,2
streets_per_node_proportion_min,0.0
streets_per_node_proportion_argmax,4
streets_per_node_proportion_max,0.2857142857142857
edge_length_total,7264.111999999999
edge_length_avg,129.7162857142857
street_length_total,3632.055999999999
street_length_avg,129.71628571428568
street_segments_count,28
node_density_km,14.0
intersection_density_km,10.0
edge_density_km,7264.111999999999
street_density_km,3632.055999999999
circuity_avg,1.0420305869402748
self_loop_proportion,0.0
clean_intersection_count,
clean_intersection_density_km,
