aerialway,0
aeroway,0
amenity,13
barrier,17
boundary,0
building,13
craft,0
emergency,7
geological,0
healthcare,0
highway,134
historic,0
landuse,3
leisure,0
man_made,13
military,1
natural,6
office,1
place,0
power,0
public Transport,0
railway,16
route,0
shop,0
sport,0
telecom,0
tourism,0
water,0
waterway,0
addr:housenumber,2
restrictions,0
other,0
n,279
m,718
k_avg,5.146953405017921
intersection_count,229
streets_per_node_avg,2.967741935483871
streets_per_node_counts_argmin,7
streets_per_node_counts_min,0.0
streets_per_node_counts_argmax,3
streets_per_node_counts_max,132.0
streets_per_node_proportion_argmin,7
streets_per_node_proportion_min,0.0
streets_per_node_proportion_argmax,3
streets_per_node_proportion_max,0.4731182795698925
edge_length_total,107168.06599999985
edge_length_avg,149.25914484679643
street_length_total,61170.067000000025
street_length_avg,147.75378502415464
street_segments_count,414
node_density_km,279.0
intersection_density_km,229.0
edge_density_km,107168.06599999985
street_density_km,61170.067000000025
circuity_avg,1.0718281064584956
self_loop_proportion,0.002785515320334262
clean_intersection_count,
clean_intersection_density_km,
