aerialway,0
aeroway,0
amenity,90
barrier,57
boundary,0
building,166
craft,0
emergency,1
geological,0
healthcare,1
highway,387
historic,0
landuse,17
leisure,17
man_made,11
military,0
natural,25
office,0
place,1
power,4
public Transport,0
railway,13
route,0
shop,10
sport,5
telecom,0
tourism,0
water,4
waterway,32
addr:housenumber,165
restrictions,0
other,0
n,1014
m,3032
k_avg,5.980276134122288
intersection_count,802
streets_per_node_avg,3.0414201183431953
streets_per_node_counts_argmin,7
streets_per_node_counts_min,3.0
streets_per_node_counts_argmax,4
streets_per_node_counts_max,410.0
streets_per_node_proportion_argmin,7
streets_per_node_proportion_min,0.0029585798816568047
streets_per_node_proportion_argmax,4
streets_per_node_proportion_max,0.40433925049309666
edge_length_total,208772.77900000042
edge_length_avg,68.856457453826
street_length_total,104969.76099999971
street_length_avg,68.02965716137376
street_segments_count,1543
node_density_km,1014.0
intersection_density_km,802.0
edge_density_km,208772.77900000042
street_density_km,104969.76099999971
circuity_avg,1.3495053394362133
self_loop_proportion,0.014511873350923483
clean_intersection_count,
clean_intersection_density_km,
