aerialway,0
aeroway,0
amenity,0
barrier,0
boundary,1
building,0
craft,0
emergency,0
geological,0
healthcare,0
highway,7
historic,0
landuse,16
leisure,0
man_made,0
military,0
natural,0
office,0
place,0
power,0
public Transport,0
railway,0
route,0
shop,0
sport,0
telecom,0
tourism,0
water,0
waterway,98
addr:housenumber,0
restrictions,0
other,0
n,179
m,398
k_avg,4.446927374301676
intersection_count,107
streets_per_node_avg,2.223463687150838
streets_per_node_counts_argmin,0
streets_per_node_counts_min,0.0
streets_per_node_counts_argmax,3
streets_per_node_counts_max,82.0
streets_per_node_proportion_argmin,0
streets_per_node_proportion_min,0.0
streets_per_node_proportion_argmax,3
streets_per_node_proportion_max,0.4581005586592179
edge_length_total,74726.37399999997
edge_length_avg,187.75470854271347
street_length_total,37363.18700000001
street_length_avg,187.75470854271364
street_segments_count,199
node_density_km,179.0
intersection_density_km,107.0
edge_density_km,74726.37399999997
street_density_km,37363.18700000001
circuity_avg,1.124769819024642
self_loop_proportion,0.005025125628140704
clean_intersection_count,
clean_intersection_density_km,
