aerialway,0
aeroway,0
amenity,3
barrier,2
boundary,0
building,12
craft,0
emergency,0
geological,0
healthcare,0
highway,40
historic,1
landuse,5
leisure,1
man_made,3
military,0
natural,8
office,0
place,0
power,53
public Transport,0
railway,105
route,0
shop,0
sport,0
telecom,0
tourism,0
water,0
waterway,11
addr:housenumber,5
restrictions,0
other,0
n,194
m,486
k_avg,5.010309278350515
intersection_count,127
streets_per_node_avg,2.5051546391752577
streets_per_node_counts_argmin,5
streets_per_node_counts_min,0.0
streets_per_node_counts_argmax,3
streets_per_node_counts_max,79.0
streets_per_node_proportion_argmin,5
streets_per_node_proportion_min,0.0
streets_per_node_proportion_argmax,3
streets_per_node_proportion_max,0.4072164948453608
edge_length_total,155945.74600000004
edge_length_avg,320.8760205761318
street_length_total,77972.87299999992
street_length_avg,320.87602057613134
street_segments_count,243
node_density_km,194.0
intersection_density_km,127.0
edge_density_km,155945.74600000004
street_density_km,77972.87299999992
circuity_avg,1.1448306399919619
self_loop_proportion,0.00411522633744856
clean_intersection_count,
clean_intersection_density_km,
