aerialway,0
aeroway,0
amenity,0
barrier,0
boundary,0
building,1
craft,0
emergency,0
geological,0
healthcare,0
highway,7
historic,0
landuse,16
leisure,0
man_made,0
military,0
natural,0
office,0
place,0
power,19
public Transport,0
railway,0
route,0
shop,0
sport,0
telecom,0
tourism,0
water,0
waterway,45
addr:housenumber,22
restrictions,0
other,0
n,116
m,158
k_avg,2.7241379310344827
intersection_count,30
streets_per_node_avg,1.3620689655172413
streets_per_node_counts_argmin,5
streets_per_node_counts_min,1.0
streets_per_node_counts_argmax,1
streets_per_node_counts_max,64.0
streets_per_node_proportion_argmin,5
streets_per_node_proportion_min,0.008620689655172414
streets_per_node_proportion_argmax,1
streets_per_node_proportion_max,0.5517241379310345
edge_length_total,54953.31999999997
edge_length_avg,347.80582278480995
street_length_total,27476.659999999993
street_length_avg,347.80582278481
street_segments_count,79
node_density_km,116.0
intersection_density_km,30.0
edge_density_km,54953.31999999997
street_density_km,27476.659999999993
circuity_avg,1.413634340354454
self_loop_proportion,0.012658227848101266
clean_intersection_count,
clean_intersection_density_km,
