aerialway,0
aeroway,0
amenity,63
barrier,25
boundary,0
building,478
craft,0
emergency,1
geological,0
healthcare,0
highway,374
historic,2
landuse,117
leisure,7
man_made,9
military,0
natural,8
office,1
place,1
power,0
public Transport,0
railway,80
route,1
shop,34
sport,2
telecom,0
tourism,0
water,2
waterway,8
addr:housenumber,292
restrictions,0
other,0
n,1520
m,5212
k_avg,6.8578947368421055
intersection_count,1297
streets_per_node_avg,3.468421052631579
streets_per_node_counts_argmin,5
streets_per_node_counts_min,6.0
streets_per_node_counts_argmax,4
streets_per_node_counts_max,771.0
streets_per_node_proportion_argmin,5
streets_per_node_proportion_min,0.003947368421052632
streets_per_node_proportion_argmax,4
streets_per_node_proportion_max,0.5072368421052632
edge_length_total,208420.8520000002
edge_length_avg,39.98865157329244
street_length_total,107240.73699999982
street_length_avg,40.66770458854752
street_segments_count,2637
node_density_km,1520.0
intersection_density_km,1297.0
edge_density_km,208420.8520000002
street_density_km,107240.73699999982
circuity_avg,1.2512793861736702
self_loop_proportion,0.001918649270913277
clean_intersection_count,
clean_intersection_density_km,
