aerialway,0
aeroway,0
amenity,88
barrier,167
boundary,0
building,1365
craft,1
emergency,1
geological,0
healthcare,3
highway,610
historic,2
landuse,92
leisure,8
man_made,2
military,0
natural,70
office,6
place,3
power,46
public Transport,0
railway,56
route,0
shop,24
sport,5
telecom,0
tourism,8
water,3
waterway,9
addr:housenumber,886
restrictions,0
other,0
n,2679
m,9076
k_avg,6.775662560656961
intersection_count,2305
streets_per_node_avg,3.425158641284061
streets_per_node_counts_argmin,9
streets_per_node_counts_min,1.0
streets_per_node_counts_argmax,4
streets_per_node_counts_max,1572.0
streets_per_node_proportion_argmin,9
streets_per_node_proportion_min,0.0003732736095558044
streets_per_node_proportion_argmax,4
streets_per_node_proportion_max,0.5867861142217246
edge_length_total,304377.24899999995
edge_length_avg,33.536497245482586
street_length_total,156363.1410000008
street_length_avg,34.088323741007365
street_segments_count,4587
node_density_km,2679.0
intersection_density_km,2305.0
edge_density_km,304377.24899999995
street_density_km,156363.1410000008
circuity_avg,1.276376383213908
self_loop_proportion,0.003085059497576025
clean_intersection_count,
clean_intersection_density_km,
