aerialway,0
aeroway,0
amenity,175
barrier,85
boundary,0
building,252
craft,0
emergency,5
geological,0
healthcare,1
highway,672
historic,0
landuse,92
leisure,33
man_made,11
military,0
natural,22
office,2
place,6
power,1
public Transport,0
railway,0
route,0
shop,20
sport,8
telecom,0
tourism,6
water,1
waterway,21
addr:housenumber,240
restrictions,0
other,0
n,2116
m,6575
k_avg,6.214555765595463
intersection_count,1739
streets_per_node_avg,3.1502835538752363
streets_per_node_counts_argmin,7
streets_per_node_counts_min,1.0
streets_per_node_counts_argmax,4
streets_per_node_counts_max,1009.0
streets_per_node_proportion_argmin,7
streets_per_node_proportion_min,0.0004725897920604915
streets_per_node_proportion_argmax,4
streets_per_node_proportion_max,0.4768431001890359
edge_length_total,270836.48100000096
edge_length_avg,41.19186022813703
street_length_total,136685.2079999996
street_length_avg,41.0836212804327
street_segments_count,3327
node_density_km,2116.0
intersection_density_km,1739.0
edge_density_km,270836.48100000096
street_density_km,136685.2079999996
circuity_avg,1.2588640053274456
self_loop_proportion,0.003650190114068441
clean_intersection_count,
clean_intersection_density_km,
